,query type,fields,hits@10,hits@5,hits@3,hits@1
3394,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.75', 'keywords^1.5', 'ne^1.5')",0.911,0.883,0.847,0.732
3395,cross_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^2.0')",0.911,0.88,0.849,0.73
3396,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^2.0', 'keywords^1.0', 'ne^1.5')",0.911,0.876,0.844,0.74
3397,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^2.0', 'keywords^1.0', 'ne^1.75')",0.911,0.875,0.845,0.741
3398,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.5')",0.911,0.876,0.844,0.74
3399,cross_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.25', 'keywords^2.0', 'ne^2.0')",0.911,0.877,0.844,0.721
3400,cross_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.25', 'keywords^2.0', 'ne^1.5')",0.911,0.875,0.837,0.724
3401,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.75')",0.911,0.875,0.845,0.741
3402,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.0')",0.911,0.878,0.847,0.741
3403,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^2.0')",0.911,0.879,0.841,0.734
3404,best_fields,"('title^2.0', 'text^2.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^2.0')",0.911,0.879,0.841,0.734
3405,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.25')",0.911,0.875,0.841,0.717
3406,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.0')",0.911,0.875,0.841,0.717
3407,best_fields,"('title^1.5', 'text^1.75', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.75')",0.911,0.877,0.837,0.73
3408,cross_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.0', 'keywords^1.75', 'ne^1.5')",0.911,0.876,0.834,0.731
3409,best_fields,"('title^1.5', 'text^1.75', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.5')",0.911,0.878,0.838,0.73
3410,best_fields,"('title^1.5', 'text^1.75', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.25')",0.911,0.879,0.838,0.73
3411,best_fields,"('title^1.5', 'text^1.75', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.0')",0.911,0.879,0.838,0.73
3412,best_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.75', 'keywords^2.0', 'ne^1.5')",0.911,0.874,0.831,0.719
3413,best_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.75', 'keywords^2.0', 'ne^1.25')",0.911,0.874,0.831,0.719
3414,best_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.75', 'keywords^2.0', 'ne^1.0')",0.911,0.874,0.831,0.719
3415,best_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.75')",0.911,0.879,0.841,0.734
3416,best_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.5')",0.911,0.876,0.845,0.74
3417,best_fields,"('title^2.0', 'text^2.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.25')",0.911,0.872,0.842,0.717
3418,best_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.0')",0.911,0.878,0.839,0.731
3419,best_fields,"('title^1.0', 'text^1.75', 'text_lemma^1.5', 'keywords^1.0', 'ne^1.5')",0.911,0.882,0.846,0.73
3420,best_fields,"('title^2.0', 'text^2.0', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.25')",0.911,0.875,0.841,0.717
3421,best_fields,"('title^1.25', 'text^2.0', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.5')",0.911,0.876,0.844,0.74
3422,best_fields,"('title^1.25', 'text^2.0', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.75')",0.911,0.875,0.845,0.741
3423,best_fields,"('title^1.25', 'text^2.0', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.0')",0.911,0.878,0.847,0.741
3424,best_fields,"('title^1.25', 'text^2.0', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.25')",0.911,0.878,0.847,0.741
3425,best_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.75', 'keywords^1.5', 'ne^1.5')",0.911,0.883,0.847,0.732
3426,best_fields,"('title^1.25', 'text^2.0', 'text_lemma^2.0', 'keywords^1.0', 'ne^1.75')",0.911,0.875,0.845,0.741
3427,best_fields,"('title^1.25', 'text^2.0', 'text_lemma^2.0', 'keywords^1.0', 'ne^1.5')",0.911,0.876,0.844,0.74
3428,best_fields,"('title^1.25', 'text^2.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^2.0')",0.911,0.879,0.841,0.734
3429,best_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.25')",0.911,0.879,0.843,0.725
3430,best_fields,"('title^2.0', 'text^2.0', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.0')",0.911,0.875,0.841,0.717
3431,best_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.0')",0.911,0.878,0.841,0.734
3432,best_fields,"('title^1.5', 'text^1.25', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.0')",0.911,0.877,0.839,0.724
3433,best_fields,"('title^1.0', 'text^2.0', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.5')",0.91,0.878,0.847,0.741
3434,best_fields,"('title^1.0', 'text^2.0', 'text_lemma^1.75', 'keywords^1.5', 'ne^2.0')",0.91,0.88,0.844,0.725
3435,cross_fields,"('title^1.5', 'text^1.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^2.0')",0.91,0.878,0.848,0.74
3436,cross_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.0')",0.91,0.883,0.852,0.736
3437,cross_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.0', 'keywords^2.0', 'ne^1.0')",0.91,0.874,0.836,0.72
3438,cross_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.25')",0.91,0.883,0.852,0.736
3439,cross_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.0', 'keywords^2.0', 'ne^1.25')",0.91,0.874,0.836,0.719
3440,best_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.25')",0.91,0.879,0.849,0.731
3441,most_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.0')",0.91,0.878,0.842,0.715
3442,best_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.0')",0.91,0.879,0.849,0.731
3443,best_fields,"('title^1.75', 'text^1.0', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.0')",0.91,0.872,0.835,0.71
3444,best_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.5')",0.91,0.872,0.842,0.717
3445,cross_fields,"('title^1.25', 'text^1.0', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.5')",0.91,0.884,0.841,0.745
3446,best_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.0')",0.91,0.871,0.832,0.72
3447,best_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.25')",0.91,0.871,0.832,0.72
3448,most_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.0')",0.91,0.875,0.837,0.714
3449,cross_fields,"('title^1.25', 'text^1.0', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.75')",0.91,0.876,0.844,0.741
3450,best_fields,"('title^1.0', 'text^2.0', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.75')",0.91,0.883,0.847,0.732
3451,cross_fields,"('title^1.75', 'text^1.0', 'text_lemma^2.0', 'keywords^1.5', 'ne^2.0')",0.91,0.881,0.847,0.739
3452,best_fields,"('title^1.0', 'text^2.0', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.0')",0.91,0.879,0.849,0.731
3453,best_fields,"('title^1.0', 'text^2.0', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.25')",0.91,0.879,0.849,0.731
3454,best_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.0')",0.91,0.878,0.844,0.726
3455,cross_fields,"('title^1.25', 'text^1.0', 'text_lemma^1.0', 'keywords^1.5', 'ne^2.0')",0.91,0.873,0.835,0.717
3456,cross_fields,"('title^1.5', 'text^1.25', 'text_lemma^1.75', 'keywords^1.5', 'ne^2.0')",0.91,0.882,0.844,0.746
3457,cross_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.75', 'keywords^1.5', 'ne^1.75')",0.91,0.884,0.848,0.74
3458,best_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.5')",0.91,0.875,0.841,0.717
3459,cross_fields,"('title^1.5', 'text^1.0', 'text_lemma^2.0', 'keywords^1.5', 'ne^2.0')",0.91,0.88,0.846,0.739
3460,best_fields,"('title^1.0', 'text^2.0', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.25')",0.91,0.876,0.844,0.74
3461,best_fields,"('title^1.0', 'text^2.0', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.0')",0.91,0.876,0.844,0.74
3462,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.5')",0.91,0.875,0.841,0.717
3463,best_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.0')",0.91,0.872,0.83,0.715
3464,best_fields,"('title^1.0', 'text^2.0', 'text_lemma^2.0', 'keywords^1.0', 'ne^1.25')",0.91,0.876,0.844,0.74
3465,best_fields,"('title^1.5', 'text^1.75', 'text_lemma^2.0', 'keywords^1.75', 'ne^2.0')",0.91,0.875,0.834,0.721
3466,best_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.0')",0.91,0.876,0.84,0.725
3467,best_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.25')",0.91,0.872,0.83,0.715
3468,best_fields,"('title^1.0', 'text^2.0', 'text_lemma^2.0', 'keywords^1.0', 'ne^1.0')",0.91,0.876,0.844,0.74
3469,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.5')",0.91,0.878,0.847,0.741
3470,best_fields,"('title^1.0', 'text^2.0', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.5')",0.91,0.879,0.848,0.731
3471,best_fields,"('title^1.0', 'text^2.0', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.75')",0.91,0.883,0.847,0.732
3472,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.0')",0.91,0.876,0.844,0.74
3473,best_fields,"('title^1.0', 'text^2.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.5')",0.91,0.871,0.832,0.72
3474,best_fields,"('title^1.0', 'text^1.75', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.0')",0.91,0.869,0.826,0.713
3475,cross_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.75')",0.91,0.884,0.844,0.743
3476,best_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.75')",0.91,0.883,0.847,0.732
3477,cross_fields,"('title^1.5', 'text^1.25', 'text_lemma^1.0', 'keywords^2.0', 'ne^1.0')",0.91,0.874,0.836,0.719
3478,cross_fields,"('title^1.5', 'text^1.25', 'text_lemma^1.0', 'keywords^2.0', 'ne^1.25')",0.91,0.874,0.836,0.718
3479,best_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.75')",0.91,0.883,0.847,0.732
3480,best_fields,"('title^1.0', 'text^1.75', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.25')",0.91,0.876,0.844,0.74
3481,best_fields,"('title^1.0', 'text^1.75', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.0')",0.91,0.876,0.844,0.74
3482,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.75', 'keywords^1.25', 'ne^2.0')",0.91,0.888,0.847,0.742
3483,best_fields,"('title^1.0', 'text^1.75', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.5')",0.91,0.878,0.838,0.731
3484,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.0')",0.91,0.879,0.849,0.731
3485,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.75')",0.91,0.883,0.847,0.732
3486,cross_fields,"('title^1.5', 'text^1.25', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.5')",0.91,0.884,0.849,0.745
3487,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.75')",0.91,0.883,0.847,0.732
3488,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.5')",0.91,0.871,0.832,0.72
3489,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.25')",0.91,0.871,0.832,0.72
3490,best_fields,"('title^1.0', 'text^1.75', 'text_lemma^1.5', 'keywords^1.25', 'ne^1.75')",0.91,0.88,0.841,0.721
3491,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.0')",0.91,0.871,0.832,0.72
3492,best_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.25')",0.91,0.876,0.833,0.728
3493,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.75', 'keywords^1.5', 'ne^2.0')",0.91,0.88,0.844,0.725
3494,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.25')",0.91,0.879,0.849,0.731
3495,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.25')",0.91,0.876,0.844,0.74
3496,cross_fields,"('title^2.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.75', 'ne^2.0')",0.91,0.882,0.845,0.738
3497,cross_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.0', 'keywords^1.75', 'ne^1.0')",0.91,0.871,0.832,0.722
3498,best_fields,"('title^1.0', 'text^2.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.25')",0.91,0.871,0.832,0.72
3499,best_fields,"('title^1.0', 'text^2.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.0')",0.91,0.871,0.832,0.72
3500,best_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.75', 'keywords^1.5', 'ne^2.0')",0.91,0.88,0.844,0.725
3501,best_fields,"('title^1.0', 'text^2.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.5')",0.91,0.872,0.842,0.717
3502,best_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.5')",0.91,0.871,0.832,0.72
3503,best_fields,"('title^1.0', 'text^2.0', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.5')",0.91,0.875,0.841,0.717
3504,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^2.0', 'keywords^1.0', 'ne^1.25')",0.91,0.876,0.844,0.74
3505,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^2.0', 'keywords^1.0', 'ne^1.0')",0.91,0.876,0.844,0.74
3506,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.5')",0.91,0.879,0.848,0.731
3507,best_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.0')",0.91,0.879,0.839,0.738
3508,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.75')",0.91,0.883,0.844,0.742
3509,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.75')",0.91,0.881,0.848,0.742
3510,best_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.5')",0.91,0.87,0.834,0.698
3511,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.5', 'keywords^1.0', 'ne^1.75')",0.91,0.891,0.845,0.745
3512,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.5', 'keywords^1.0', 'ne^2.0')",0.91,0.885,0.841,0.742
3513,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.5', 'keywords^1.25', 'ne^2.0')",0.91,0.883,0.84,0.741
3514,best_fields,"('title^1.0', 'text^1.75', 'text_lemma^2.0', 'keywords^1.75', 'ne^2.0')",0.91,0.875,0.834,0.721
3515,cross_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.0', 'keywords^1.75', 'ne^1.75')",0.91,0.877,0.84,0.726
3516,best_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.5', 'keywords^1.25', 'ne^1.75')",0.91,0.88,0.841,0.721
3517,best_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.5')",0.91,0.879,0.848,0.731
3518,best_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.25')",0.91,0.869,0.832,0.72
3519,cross_fields,"('title^1.75', 'text^1.0', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.0')",0.91,0.882,0.851,0.738
3520,cross_fields,"('title^1.75', 'text^1.0', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.25')",0.91,0.882,0.851,0.738
3521,cross_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.0', 'keywords^1.25', 'ne^2.0')",0.91,0.872,0.841,0.708
3522,cross_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.0', 'keywords^1.5', 'ne^2.0')",0.91,0.874,0.837,0.72
3523,cross_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.0', 'keywords^1.75', 'ne^1.5')",0.91,0.877,0.834,0.731
3524,best_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.0')",0.91,0.869,0.832,0.72
3525,best_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.25')",0.91,0.869,0.832,0.72
3526,best_fields,"('title^1.75', 'text^1.75', 'text_lemma^2.0', 'keywords^1.75', 'ne^2.0')",0.91,0.875,0.834,0.721
3527,best_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.0')",0.91,0.869,0.832,0.72
3528,best_fields,"('title^1.75', 'text^1.75', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.25')",0.91,0.876,0.844,0.74
3529,cross_fields,"('title^1.75', 'text^1.0', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.75')",0.91,0.884,0.849,0.736
3530,best_fields,"('title^1.25', 'text^2.0', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.5')",0.91,0.878,0.847,0.741
3531,cross_fields,"('title^1.25', 'text^1.25', 'text_lemma^1.75', 'keywords^1.25', 'ne^2.0')",0.91,0.885,0.845,0.742
3532,best_fields,"('title^1.25', 'text^1.5', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.25')",0.91,0.872,0.83,0.715
3533,best_fields,"('title^1.25', 'text^1.5', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.0')",0.91,0.872,0.83,0.715
3534,best_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.5', 'keywords^1.25', 'ne^1.75')",0.91,0.88,0.841,0.721
3535,cross_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.75')",0.91,0.877,0.845,0.739
3536,cross_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.25', 'keywords^1.25', 'ne^2.0')",0.91,0.874,0.844,0.73
3537,cross_fields,"('title^1.75', 'text^1.0', 'text_lemma^1.5', 'keywords^1.5', 'ne^2.0')",0.91,0.879,0.844,0.735
3538,best_fields,"('title^1.75', 'text^1.75', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.0')",0.91,0.876,0.844,0.74
3539,best_fields,"('title^1.25', 'text^1.0', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.0')",0.91,0.872,0.835,0.71
3540,best_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.0')",0.91,0.869,0.833,0.719
3541,best_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.5')",0.91,0.87,0.834,0.698
3542,best_fields,"('title^1.75', 'text^1.75', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.25')",0.91,0.869,0.832,0.72
3543,best_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.25')",0.91,0.878,0.84,0.734
3544,best_fields,"('title^1.75', 'text^1.75', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.0')",0.91,0.869,0.832,0.72
3545,most_fields,"('title^1.75', 'text^2.0', 'text_lemma^1.5', 'keywords^1.25', 'ne^1.0')",0.91,0.877,0.835,0.717
3546,best_fields,"('title^1.75', 'text^1.75', 'text_lemma^1.5', 'keywords^1.25', 'ne^1.75')",0.91,0.88,0.841,0.721
3547,best_fields,"('title^1.5', 'text^1.25', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.5')",0.91,0.87,0.834,0.698
3548,best_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.0')",0.91,0.873,0.835,0.71
3549,best_fields,"('title^1.0', 'text^1.75', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.25')",0.91,0.869,0.832,0.72
3550,best_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.25')",0.91,0.876,0.844,0.74
3551,best_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.25')",0.91,0.876,0.833,0.728
3552,best_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.5')",0.91,0.878,0.838,0.731
3553,best_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.0')",0.91,0.869,0.826,0.713
3554,best_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.0')",0.91,0.876,0.844,0.74
3555,best_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.0')",0.91,0.872,0.83,0.715
3556,best_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.25')",0.91,0.872,0.83,0.715
3557,best_fields,"('title^1.75', 'text^1.75', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.5')",0.91,0.878,0.838,0.731
3558,best_fields,"('title^1.75', 'text^1.75', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.0')",0.91,0.869,0.826,0.713
3559,best_fields,"('title^1.75', 'text^2.0', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.5')",0.91,0.875,0.841,0.717
3560,best_fields,"('title^1.75', 'text^2.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.5')",0.91,0.872,0.842,0.717
3561,cross_fields,"('title^1.25', 'text^1.25', 'text_lemma^1.5', 'keywords^1.25', 'ne^2.0')",0.91,0.879,0.84,0.742
3562,cross_fields,"('title^1.25', 'text^1.25', 'text_lemma^1.0', 'keywords^1.0', 'ne^2.0')",0.91,0.876,0.84,0.73
3563,cross_fields,"('title^1.25', 'text^1.25', 'text_lemma^1.0', 'keywords^2.0', 'ne^1.0')",0.91,0.873,0.836,0.717
3564,best_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.0')",0.91,0.876,0.844,0.74
3565,cross_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.5', 'keywords^1.25', 'ne^2.0')",0.91,0.882,0.84,0.742
3566,best_fields,"('title^1.75', 'text^2.0', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.5')",0.91,0.878,0.847,0.741
3567,best_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.25')",0.91,0.876,0.844,0.74
3568,cross_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.5', 'keywords^1.25', 'ne^1.75')",0.91,0.886,0.847,0.745
3569,cross_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.5', 'keywords^1.0', 'ne^1.75')",0.91,0.889,0.844,0.745
3570,cross_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.5')",0.91,0.886,0.849,0.747
3571,best_fields,"('title^1.25', 'text^1.5', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.0')",0.91,0.869,0.833,0.719
3572,best_fields,"('title^1.75', 'text^2.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.0')",0.91,0.871,0.832,0.72
3573,cross_fields,"('title^1.25', 'text^1.0', 'text_lemma^2.0', 'keywords^1.5', 'ne^2.0')",0.91,0.879,0.846,0.739
3574,best_fields,"('title^1.25', 'text^1.25', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.5')",0.91,0.87,0.834,0.698
3575,best_fields,"('title^1.25', 'text^2.0', 'text_lemma^2.0', 'keywords^1.0', 'ne^1.0')",0.91,0.876,0.844,0.74
3576,best_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.0')",0.91,0.869,0.833,0.719
3577,cross_fields,"('title^1.25', 'text^1.0', 'text_lemma^1.75', 'keywords^1.5', 'ne^1.75')",0.91,0.882,0.848,0.74
3578,cross_fields,"('title^1.25', 'text^1.0', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.25')",0.91,0.881,0.849,0.736
3579,cross_fields,"('title^1.25', 'text^1.0', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.0')",0.91,0.881,0.849,0.736
3580,most_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.5', 'keywords^1.25', 'ne^1.0')",0.91,0.876,0.839,0.719
3581,cross_fields,"('title^1.25', 'text^1.25', 'text_lemma^1.0', 'keywords^2.0', 'ne^1.25')",0.91,0.873,0.836,0.716
3582,best_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.0')",0.91,0.869,0.826,0.713
3583,best_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.5')",0.91,0.878,0.838,0.731
3584,best_fields,"('title^1.75', 'text^2.0', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.25')",0.91,0.876,0.844,0.74
3585,best_fields,"('title^1.75', 'text^2.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.25')",0.91,0.871,0.832,0.72
3586,best_fields,"('title^1.75', 'text^2.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.5')",0.91,0.871,0.832,0.72
